Date, Timestamp, Ticker, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, BuyQuantity, SellQuantity, TotalTradeCount, BuyTradeCount, SellTradeCount
20150616, 12:46:00.000, IBM, 166.43, 166.45, 166.42, 166.45, 366313.92, 2201, 0, 0, 23, 0, 0
20150616, 12:47:00.000, IBM, 166.43, 166.47, 166.43, 166.43, 405623.47, 2437, 0, 0, 22, 0, 0
20150616, 12:48:00.000, IBM, 166.43, 166.49, 166.42, 166.45, 799487.67, 4803, 0, 0, 50, 0, 0
20150616, 12:49:00.000, IBM, 166.44, 166.47, 166.42, 166.42, 359665.64, 2161, 0, 0, 21, 0, 0
20150616, 12:50:00.000, IBM, 166.45, 166.45, 166.41, 166.45, 486840.00, 2925, 0, 0, 32, 0, 0
20150616, 12:51:00.000, IBM, 166.44, 166.46, 166.38, 166.45, 1123085.79, 6748, 0, 0, 66, 0, 0
20150616, 12:52:00.000, IBM, 166.45, 166.46, 166.43, 166.44, 962494.66, 5783, 0, 0, 54, 0, 0
20150616, 12:53:00.000, IBM, 166.44, 166.44, 166.43, 166.43, 149129.73, 896, 0, 0, 11, 0, 0
20150616, 12:54:00.000, IBM, 166.45, 166.58, 166.45, 166.54, 1609153.63, 9666, 0, 0, 63, 0, 0
20150616, 12:55:00.000, IBM, 166.58, 166.58, 166.53, 166.53, 561958.36, 3374, 0, 0, 39, 0, 0
20150616, 12:56:00.000, IBM, 166.52, 166.56, 166.51, 166.56, 699484.31, 4200, 0, 0, 46, 0, 0
20150616, 12:57:00.000, IBM, 166.55, 166.56, 166.51, 166.52, 141885.92, 852, 0, 0, 14, 0, 0
20150616, 12:58:00.000, IBM, 166.53, 166.54, 166.50, 166.50, 120063.51, 721, 0, 0, 9, 0, 0
20150616, 12:59:00.000, IBM, 166.51, 166.52, 166.48, 166.49, 333820.35, 2005, 0, 0, 22, 0, 0
20150616, 13:00:00.000, IBM, 166.52, 166.52, 166.46, 166.47, 244407.07, 1468, 0, 0, 19, 0, 0
20150616, 13:01:00.000, IBM, 166.47, 166.55, 166.47, 166.50, 730813.70, 4389, 0, 0, 42, 0, 0
20150616, 13:02:00.000, IBM, 166.51, 166.59, 166.51, 166.56, 440049.53, 2642, 0, 0, 26, 0, 0
20150616, 13:03:00.000, IBM, 166.54, 166.57, 166.50, 166.51, 503462.51, 3023, 0, 0, 24, 0, 0
20150616, 13:04:00.000, IBM, 166.50, 166.55, 166.50, 166.52, 421626.15, 2532, 0, 0, 31, 0, 0
20150616, 13:05:00.000, IBM, 166.52, 166.56, 166.48, 166.51, 220969.50, 1327, 0, 0, 16, 0, 0
20150616, 13:06:00.000, IBM, 166.50, 166.52, 166.45, 166.45, 421358.95, 2531, 0, 0, 30, 0, 0
20150616, 13:07:00.000, IBM, 166.45, 166.50, 166.43, 166.50, 968602.26, 5819, 0, 0, 66, 0, 0
20150616, 13:08:00.000, IBM, 166.50, 166.57, 166.50, 166.57, 325744.73, 1956, 0, 0, 25, 0, 0
20150616, 13:09:00.000, IBM, 166.53, 166.55, 166.50, 166.50, 175177.36, 1052, 0, 0, 15, 0, 0
20150616, 13:10:00.000, IBM, 166.49, 166.50, 166.46, 166.48, 171138.78, 1028, 0, 0, 14, 0, 0
20150616, 13:11:00.000, IBM, 166.46, 166.47, 166.41, 166.41, 387636.23, 2329, 0, 0, 26, 0, 0
20150616, 13:12:00.000, IBM, 166.43, 166.43, 166.40, 166.40, 724905.92, 4356, 0, 0, 44, 0, 0
20150616, 13:13:00.000, IBM, 166.36, 166.40, 166.36, 166.39, 480996.71, 2891, 0, 0, 30, 0, 0
20150616, 13:14:00.000, IBM, 166.40, 166.54, 166.39, 166.51, 1084751.10, 6517, 0, 0, 70, 0, 0
20150616, 13:15:00.000, IBM, 166.52, 166.57, 166.37, 166.56, 1036963.34, 6227, 0, 0, 58, 0, 0
20150616, 13:16:00.000, IBM, 166.59, 166.62, 166.57, 166.58, 958608.82, 5754, 0, 0, 45, 0, 0
20150616, 13:17:00.000, IBM, 166.57, 166.58, 166.51, 166.51, 622718.08, 3739, 0, 0, 38, 0, 0
20150616, 13:18:00.000, IBM, 166.52, 166.52, 166.48, 166.50, 476043.77, 2859, 0, 0, 35, 0, 0
20150616, 13:19:00.000, IBM, 166.51, 166.51, 166.47, 166.51, 161835.29, 972, 0, 0, 14, 0, 0
20150616, 13:20:00.000, IBM, 166.49, 166.49, 166.45, 166.45, 557980.63, 3352, 0, 0, 36, 0, 0
20150616, 13:21:00.000, IBM, 166.47, 166.50, 166.45, 166.47, 728628.54, 4377, 0, 0, 46, 0, 0
20150616, 13:22:00.000, IBM, 166.47, 166.51, 166.43, 166.50, 643235.90, 3864, 0, 0, 32, 0, 0
20150616, 13:23:00.000, IBM, 166.51, 166.55, 166.47, 166.52, 757619.99, 4550, 0, 0, 51, 0, 0
20150616, 13:24:00.000, IBM, 166.50, 166.54, 166.49, 166.52, 303062.48, 1820, 0, 0, 27, 0, 0
20150616, 13:25:00.000, IBM, 166.51, 166.55, 166.49, 166.55, 201000.86, 1207, 0, 0, 18, 0, 0
20150616, 13:26:00.000, IBM, 166.56, 166.62, 166.56, 166.61, 1307277.17, 7847, 0, 0, 74, 0, 0
20150616, 13:27:00.000, IBM, 166.62, 166.63, 166.58, 166.60, 767551.65, 4607, 0, 0, 38, 0, 0
20150616, 13:28:00.000, IBM, 166.58, 166.62, 166.58, 166.61, 630432.38, 3784, 0, 0, 29, 0, 0
20150616, 13:29:00.000, IBM, 166.59, 166.61, 166.58, 166.59, 253401.23, 1521, 0, 0, 22, 0, 0
20150616, 13:30:00.000, IBM, 166.59, 166.59, 166.52, 166.57, 1180546.45, 7088, 0, 0, 66, 0, 0
20150616, 13:31:00.000, IBM, 166.56, 166.65, 166.55, 166.58, 1679570.22, 10081, 0, 0, 95, 0, 0
20150616, 13:32:00.000, IBM, 166.60, 166.65, 166.56, 166.56, 259238.63, 1556, 0, 0, 25, 0, 0
20150616, 13:33:00.000, IBM, 166.59, 166.60, 166.52, 166.52, 206354.93, 1239, 0, 0, 24, 0, 0
20150616, 13:34:00.000, IBM, 166.53, 166.55, 166.51, 166.52, 523890.89, 3146, 0, 0, 33, 0, 0
20150616, 13:35:00.000, IBM, 166.52, 166.59, 166.51, 166.57, 929209.66, 5579, 0, 0, 61, 0, 0
20150616, 13:36:00.000, IBM, 166.58, 166.62, 166.58, 166.61, 105960.15, 636, 0, 0, 14, 0, 0
20150616, 13:37:00.000, IBM, 166.60, 166.61, 166.57, 166.59, 515776.02, 3096, 0, 0, 31, 0, 0
20150616, 13:38:00.000, IBM, 166.58, 166.59, 166.54, 166.56, 880260.52, 5285, 0, 0, 63, 0, 0
20150616, 13:39:00.000, IBM, 166.57, 166.61, 166.55, 166.57, 646156.38, 3879, 0, 0, 41, 0, 0
20150616, 13:40:00.000, IBM, 166.58, 166.62, 166.56, 166.60, 282513.39, 1696, 0, 0, 20, 0, 0
20150616, 13:41:00.000, IBM, 166.61, 166.65, 166.60, 166.61, 1076516.05, 6461, 0, 0, 73, 0, 0
20150616, 13:42:00.000, IBM, 166.64, 166.66, 166.58, 166.59, 741900.72, 4453, 0, 0, 50, 0, 0
20150616, 13:43:00.000, IBM, 166.60, 166.63, 166.60, 166.62, 250923.94, 1506, 0, 0, 19, 0, 0
20150616, 13:44:00.000, IBM, 166.63, 166.64, 166.61, 166.63, 193953.17, 1164, 0, 0, 15, 0, 0
20150616, 13:45:00.000, IBM, 166.61, 166.64, 166.53, 166.53, 720830.37, 4327, 0, 0, 57, 0, 0
20150616, 13:46:00.000, IBM, 166.54, 166.61, 166.53, 166.61, 1046031.22, 6280, 0, 0, 66, 0, 0
20150616, 13:47:00.000, IBM, 166.61, 166.64, 166.53, 166.53, 491777.60, 2952, 0, 0, 38, 0, 0
20150616, 13:48:00.000, IBM, 166.55, 166.59, 166.55, 166.59, 320814.78, 1926, 0, 0, 24, 0, 0
20150616, 13:49:00.000, IBM, 166.60, 166.64, 166.57, 166.63, 790372.26, 4744, 0, 0, 56, 0, 0
20150616, 13:50:00.000, IBM, 166.63, 166.67, 166.62, 166.67, 615079.60, 3691, 0, 0, 35, 0, 0
20150616, 13:51:00.000, IBM, 166.67, 166.67, 166.59, 166.63, 790284.95, 4743, 0, 0, 55, 0, 0
20150616, 13:52:00.000, IBM, 166.62, 166.63, 166.62, 166.62, 80311.36, 482, 0, 0, 8, 0, 0
20150616, 13:53:00.000, IBM, 166.62, 166.65, 166.60, 166.65, 493413.82, 2961, 0, 0, 36, 0, 0
20150616, 13:54:00.000, IBM, 166.64, 166.66, 166.63, 166.63, 578762.36, 3473, 0, 0, 35, 0, 0
20150616, 13:55:00.000, IBM, 166.67, 166.67, 166.62, 166.64, 165153.00, 991, 0, 0, 18, 0, 0
20150616, 13:56:00.000, IBM, 166.64, 166.65, 166.60, 166.62, 828330.58, 4971, 0, 0, 58, 0, 0
20150616, 13:57:00.000, IBM, 166.62, 166.62, 166.58, 166.60, 431180.39, 2588, 0, 0, 33, 0, 0
20150616, 13:58:00.000, IBM, 166.61, 166.63, 166.60, 166.61, 450698.88, 2705, 0, 0, 28, 0, 0
20150616, 13:59:00.000, IBM, 166.61, 166.63, 166.53, 166.53, 338491.13, 2032, 0, 0, 27, 0, 0
20150616, 14:00:00.000, IBM, 166.53, 166.68, 166.52, 166.62, 2522976.48, 15144, 0, 0, 153, 0, 0
20150616, 14:01:00.000, IBM, 166.62, 166.69, 166.59, 166.66, 2054222.43, 12328, 0, 0, 123, 0, 0
20150616, 14:02:00.000, IBM, 166.66, 166.69, 166.64, 166.66, 426180.75, 2557, 0, 0, 32, 0, 0
20150616, 14:03:00.000, IBM, 166.66, 166.70, 166.65, 166.69, 1322006.26, 7931, 0, 0, 91, 0, 0
20150616, 14:04:00.000, IBM, 166.65, 166.69, 166.64, 166.64, 358482.18, 2151, 0, 0, 30, 0, 0
20150616, 14:05:00.000, IBM, 166.63, 166.70, 166.63, 166.69, 767525.63, 4605, 0, 0, 52, 0, 0
20150616, 14:06:00.000, IBM, 166.69, 166.72, 166.68, 166.71, 1713487.14, 10279, 0, 0, 71, 0, 0
20150616, 14:07:00.000, IBM, 166.71, 166.77, 166.68, 166.77, 332962.05, 1997, 0, 0, 29, 0, 0
20150616, 14:08:00.000, IBM, 166.76, 166.76, 166.74, 166.74, 556773.73, 3339, 0, 0, 41, 0, 0
20150616, 14:09:00.000, IBM, 166.75, 166.86, 166.74, 166.85, 1451846.27, 8705, 0, 0, 91, 0, 0
20150616, 14:10:00.000, IBM, 166.84, 166.88, 166.81, 166.87, 1040602.58, 6237, 0, 0, 66, 0, 0
20150616, 14:11:00.000, IBM, 166.88, 166.88, 166.83, 166.84, 546224.47, 3274, 0, 0, 34, 0, 0
20150616, 14:12:00.000, IBM, 166.86, 166.86, 166.81, 166.82, 416591.81, 2497, 0, 0, 25, 0, 0
20150616, 14:13:00.000, IBM, 166.81, 166.82, 166.78, 166.80, 655701.17, 3931, 0, 0, 51, 0, 0
20150616, 14:14:00.000, IBM, 166.82, 166.82, 166.69, 166.73, 3066085.46, 18390, 0, 0, 173, 0, 0
20150616, 14:15:00.000, IBM, 166.72, 166.73, 166.65, 166.70, 937888.60, 5627, 0, 0, 63, 0, 0
20150616, 14:16:00.000, IBM, 166.70, 166.73, 166.65, 166.70, 591915.72, 3551, 0, 0, 34, 0, 0
20150616, 14:17:00.000, IBM, 166.69, 166.75, 166.69, 166.69, 668552.10, 4010, 0, 0, 39, 0, 0
20150616, 14:18:00.000, IBM, 166.68, 166.68, 166.58, 166.61, 1117359.49, 6706, 0, 0, 76, 0, 0
20150616, 14:19:00.000, IBM, 166.62, 166.65, 166.62, 166.65, 230630.33, 1384, 0, 0, 17, 0, 0
20150616, 14:20:00.000, IBM, 166.67, 166.71, 166.64, 166.70, 400215.88, 2401, 0, 0, 34, 0, 0
20150616, 14:21:00.000, IBM, 166.70, 166.70, 166.60, 166.66, 879891.62, 5280, 0, 0, 66, 0, 0
20150616, 14:22:00.000, IBM, 166.68, 166.71, 166.67, 166.71, 523396.02, 3140, 0, 0, 33, 0, 0
20150616, 14:23:00.000, IBM, 166.72, 166.72, 166.66, 166.66, 405538.01, 2433, 0, 0, 19, 0, 0
20150616, 14:24:00.000, IBM, 166.67, 166.68, 166.62, 166.63, 206977.53, 1242, 0, 0, 19, 0, 0
20150616, 14:25:00.000, IBM, 166.61, 166.63, 166.57, 166.61, 1361143.33, 8170, 0, 0, 89, 0, 0
20150616, 14:26:00.000, IBM, 166.60, 166.63, 166.59, 166.59, 194422.61, 1167, 0, 0, 15, 0, 0
20150616, 14:27:00.000, IBM, 166.59, 166.60, 166.56, 166.59, 741990.61, 4454, 0, 0, 59, 0, 0
20150616, 14:28:00.000, IBM, 166.62, 166.65, 166.59, 166.63, 187626.71, 1126, 0, 0, 17, 0, 0
20150616, 14:29:00.000, IBM, 166.66, 166.66, 166.61, 166.61, 253947.30, 1524, 0, 0, 27, 0, 0
20150616, 14:30:00.000, IBM, 166.61, 166.64, 166.59, 166.59, 683771.26, 4104, 0, 0, 49, 0, 0
20150616, 14:31:00.000, IBM, 166.59, 166.59, 166.53, 166.58, 540186.88, 3243, 0, 0, 42, 0, 0
20150616, 14:32:00.000, IBM, 166.55, 166.57, 166.52, 166.52, 531278.86, 3190, 0, 0, 31, 0, 0
20150616, 14:33:00.000, IBM, 166.53, 166.57, 166.52, 166.55, 1335735.18, 8020, 0, 0, 84, 0, 0
20150616, 14:34:00.000, IBM, 166.58, 166.61, 166.57, 166.61, 747167.78, 4485, 0, 0, 50, 0, 0
20150616, 14:35:00.000, IBM, 166.62, 166.62, 166.59, 166.59, 697570.32, 4187, 0, 0, 35, 0, 0
20150616, 14:36:00.000, IBM, 166.59, 166.59, 166.55, 166.55, 265187.80, 1592, 0, 0, 26, 0, 0
20150616, 14:37:00.000, IBM, 166.55, 166.58, 166.55, 166.56, 472381.06, 2836, 0, 0, 36, 0, 0
20150616, 14:38:00.000, IBM, 166.56, 166.57, 166.52, 166.55, 1131815.91, 6796, 0, 0, 79, 0, 0
20150616, 14:39:00.000, IBM, 166.54, 166.58, 166.52, 166.54, 331415.12, 1990, 0, 0, 34, 0, 0
20150616, 14:40:00.000, IBM, 166.52, 166.55, 166.52, 166.53, 127727.88, 767, 0, 0, 5, 0, 0
20150616, 14:41:00.000, IBM, 166.54, 166.55, 166.51, 166.51, 1242586.16, 7462, 0, 0, 79, 0, 0
20150616, 14:42:00.000, IBM, 166.50, 166.55, 166.50, 166.54, 691438.53, 4152, 0, 0, 46, 0, 0
20150616, 14:43:00.000, IBM, 166.54, 166.55, 166.51, 166.51, 106080.68, 637, 0, 0, 19, 0, 0
20150616, 14:44:00.000, IBM, 166.52, 166.52, 166.45, 166.45, 488833.43, 2936, 0, 0, 37, 0, 0
20150616, 14:45:00.000, IBM, 166.46, 166.47, 166.40, 166.43, 696677.10, 4186, 0, 0, 48, 0, 0
20150616, 14:46:00.000, IBM, 166.42, 166.45, 166.41, 166.41, 696012.44, 4182, 0, 0, 54, 0, 0
20150616, 14:47:00.000, IBM, 166.42, 166.42, 166.41, 166.42, 296552.38, 1782, 0, 0, 21, 0, 0
20150616, 14:48:00.000, IBM, 166.43, 166.45, 166.39, 166.42, 888536.61, 5339, 0, 0, 57, 0, 0
20150616, 14:49:00.000, IBM, 166.42, 166.43, 166.40, 166.41, 474097.90, 2849, 0, 0, 37, 0, 0
20150616, 14:50:00.000, IBM, 166.41, 166.45, 166.41, 166.45, 585681.15, 3519, 0, 0, 44, 0, 0
20150616, 14:51:00.000, IBM, 166.45, 166.48, 166.43, 166.45, 481713.92, 2894, 0, 0, 40, 0, 0
20150616, 14:52:00.000, IBM, 166.45, 166.58, 166.45, 166.55, 1146363.54, 6885, 0, 0, 92, 0, 0
20150616, 14:53:00.000, IBM, 166.58, 166.62, 166.55, 166.60, 706436.41, 4241, 0, 0, 41, 0, 0
20150616, 14:54:00.000, IBM, 166.62, 166.62, 166.55, 166.56, 468741.62, 2814, 0, 0, 32, 0, 0
20150616, 14:55:00.000, IBM, 166.55, 166.58, 166.55, 166.56, 943093.78, 5662, 0, 0, 61, 0, 0
20150616, 14:56:00.000, IBM, 166.56, 166.57, 166.49, 166.51, 518063.16, 3111, 0, 0, 39, 0, 0
20150616, 14:57:00.000, IBM, 166.50, 166.52, 166.47, 166.49, 708800.24, 4257, 0, 0, 40, 0, 0
20150616, 14:58:00.000, IBM, 166.49, 166.52, 166.47, 166.50, 1167334.09, 7011, 0, 0, 73, 0, 0
20150616, 14:59:00.000, IBM, 166.51, 166.53, 166.47, 166.48, 767607.05, 4610, 0, 0, 54, 0, 0
20150616, 15:00:00.000, IBM, 166.49, 166.49, 166.46, 166.48, 960765.96, 5771, 0, 0, 68, 0, 0
20150616, 15:01:00.000, IBM, 166.48, 166.50, 166.46, 166.50, 782003.30, 4697, 0, 0, 55, 0, 0
20150616, 15:02:00.000, IBM, 166.50, 166.52, 166.45, 166.46, 561227.81, 3371, 0, 0, 40, 0, 0
20150616, 15:03:00.000, IBM, 166.45, 166.51, 166.43, 166.50, 629779.03, 3783, 0, 0, 46, 0, 0
20150616, 15:04:00.000, IBM, 166.50, 166.51, 166.46, 166.49, 522076.36, 3136, 0, 0, 36, 0, 0
20150616, 15:05:00.000, IBM, 166.48, 166.57, 166.48, 166.57, 1235020.46, 7417, 0, 0, 100, 0, 0
20150616, 15:06:00.000, IBM, 166.56, 166.59, 166.53, 166.55, 882911.70, 5301, 0, 0, 74, 0, 0
20150616, 15:07:00.000, IBM, 166.55, 166.59, 166.53, 166.59, 553808.31, 3325, 0, 0, 44, 0, 0
20150616, 15:08:00.000, IBM, 166.57, 166.57, 166.49, 166.50, 675605.73, 4057, 0, 0, 54, 0, 0
20150616, 15:09:00.000, IBM, 166.49, 166.53, 166.47, 166.47, 953926.20, 5729, 0, 0, 59, 0, 0
20150616, 15:10:00.000, IBM, 166.49, 166.51, 166.47, 166.48, 650151.78, 3905, 0, 0, 45, 0, 0
20150616, 15:11:00.000, IBM, 166.48, 166.54, 166.48, 166.51, 852146.37, 5118, 0, 0, 57, 0, 0
20150616, 15:12:00.000, IBM, 166.54, 166.56, 166.51, 166.51, 389840.84, 2341, 0, 0, 25, 0, 0
20150616, 15:13:00.000, IBM, 166.50, 166.53, 166.49, 166.50, 1444665.38, 8676, 0, 0, 73, 0, 0
20150616, 15:14:00.000, IBM, 166.50, 166.50, 166.47, 166.49, 1008213.55, 6056, 0, 0, 60, 0, 0
20150616, 15:15:00.000, IBM, 166.49, 166.54, 166.47, 166.48, 1644777.37, 9879, 0, 0, 107, 0, 0
20150616, 15:16:00.000, IBM, 166.51, 166.53, 166.48, 166.49, 968455.77, 5816, 0, 0, 68, 0, 0
20150616, 15:17:00.000, IBM, 166.49, 166.57, 166.48, 166.56, 654614.30, 3931, 0, 0, 52, 0, 0
20150616, 15:18:00.000, IBM, 166.56, 166.56, 166.51, 166.54, 830283.95, 4986, 0, 0, 58, 0, 0
20150616, 15:19:00.000, IBM, 166.53, 166.58, 166.53, 166.58, 711874.32, 4274, 0, 0, 52, 0, 0
20150616, 15:20:00.000, IBM, 166.57, 166.58, 166.51, 166.54, 859010.92, 5158, 0, 0, 65, 0, 0
20150616, 15:21:00.000, IBM, 166.55, 166.56, 166.53, 166.53, 396200.76, 2379, 0, 0, 17, 0, 0
20150616, 15:22:00.000, IBM, 166.55, 166.56, 166.51, 166.54, 1016537.27, 6104, 0, 0, 67, 0, 0
20150616, 15:23:00.000, IBM, 166.54, 166.55, 166.53, 166.54, 1225427.41, 7358, 0, 0, 71, 0, 0
20150616, 15:24:00.000, IBM, 166.52, 166.53, 166.51, 166.52, 1854318.92, 11136, 0, 0, 113, 0, 0
20150616, 15:25:00.000, IBM, 166.52, 166.57, 166.52, 166.55, 623562.94, 3744, 0, 0, 45, 0, 0
20150616, 15:26:00.000, IBM, 166.55, 166.59, 166.51, 166.58, 984624.57, 5912, 0, 0, 74, 0, 0
20150616, 15:27:00.000, IBM, 166.62, 166.65, 166.58, 166.62, 1157408.70, 6947, 0, 0, 68, 0, 0
20150616, 15:28:00.000, IBM, 166.63, 166.65, 166.58, 166.65, 1009305.94, 6058, 0, 0, 60, 0, 0
20150616, 15:29:00.000, IBM, 166.66, 166.69, 166.65, 166.66, 1477953.59, 8868, 0, 0, 76, 0, 0
20150616, 15:30:00.000, IBM, 166.66, 166.74, 166.65, 166.71, 2883618.64, 17301, 0, 0, 138, 0, 0
20150616, 15:31:00.000, IBM, 166.71, 166.77, 166.70, 166.73, 1543610.89, 9258, 0, 0, 110, 0, 0
20150616, 15:32:00.000, IBM, 166.73, 166.76, 166.73, 166.75, 1573714.04, 9438, 0, 0, 107, 0, 0
20150616, 15:33:00.000, IBM, 166.78, 166.80, 166.78, 166.78, 878638.96, 5268, 0, 0, 54, 0, 0
20150616, 15:34:00.000, IBM, 166.79, 166.86, 166.79, 166.86, 1669749.29, 10009, 0, 0, 116, 0, 0
20150616, 15:35:00.000, IBM, 166.86, 166.88, 166.86, 166.87, 1540896.97, 9234, 0, 0, 103, 0, 0
20150616, 15:36:00.000, IBM, 166.87, 166.95, 166.86, 166.95, 1257473.71, 7534, 0, 0, 87, 0, 0
20150616, 15:37:00.000, IBM, 166.95, 166.97, 166.93, 166.96, 2108066.54, 12627, 0, 0, 127, 0, 0
20150616, 15:38:00.000, IBM, 166.96, 166.97, 166.93, 166.95, 1495505.71, 8958, 0, 0, 105, 0, 0
20150616, 15:39:00.000, IBM, 166.96, 166.99, 166.95, 166.98, 1474341.28, 8830, 0, 0, 85, 0, 0
20150616, 15:40:00.000, IBM, 166.98, 167.00, 166.96, 166.98, 2290448.67, 13717, 0, 0, 144, 0, 0
20150616, 15:41:00.000, IBM, 166.99, 167.00, 166.96, 166.96, 852435.49, 5105, 0, 0, 72, 0, 0
20150616, 15:42:00.000, IBM, 166.97, 166.97, 166.90, 166.90, 2897822.43, 17360, 0, 0, 187, 0, 0
20150616, 15:43:00.000, IBM, 166.89, 166.93, 166.75, 166.76, 2342254.58, 14037, 0, 0, 143, 0, 0
20150616, 15:44:00.000, IBM, 166.76, 166.76, 166.65, 166.70, 1466886.87, 8799, 0, 0, 105, 0, 0
20150616, 15:45:00.000, IBM, 166.68, 166.72, 166.68, 166.69, 1437093.07, 8621, 0, 0, 105, 0, 0
20150616, 15:46:00.000, IBM, 166.70, 166.91, 166.69, 166.90, 4755284.61, 28516, 0, 0, 256, 0, 0
20150616, 15:47:00.000, IBM, 166.88, 166.97, 166.82, 166.87, 3498108.88, 20956, 0, 0, 202, 0, 0
20150616, 15:48:00.000, IBM, 166.83, 166.89, 166.83, 166.85, 1425042.35, 8540, 0, 0, 110, 0, 0
20150616, 15:49:00.000, IBM, 166.85, 166.85, 166.76, 166.76, 3351130.35, 20088, 0, 0, 207, 0, 0
20150616, 15:50:00.000, IBM, 166.76, 166.81, 166.76, 166.78, 3275306.45, 19638, 0, 0, 197, 0, 0
20150616, 15:51:00.000, IBM, 166.77, 166.78, 166.74, 166.78, 3990673.58, 23930, 0, 0, 227, 0, 0
20150616, 15:52:00.000, IBM, 166.77, 166.78, 166.71, 166.74, 3071670.18, 18421, 0, 0, 177, 0, 0
20150616, 15:53:00.000, IBM, 166.75, 166.75, 166.69, 166.71, 2271250.90, 13624, 0, 0, 142, 0, 0
20150616, 15:54:00.000, IBM, 166.70, 166.71, 166.65, 166.71, 2670343.40, 16021, 0, 0, 160, 0, 0
20150616, 15:55:00.000, IBM, 166.71, 166.74, 166.67, 166.67, 1897668.36, 11383, 0, 0, 119, 0, 0
20150616, 15:56:00.000, IBM, 166.67, 166.69, 166.64, 166.65, 3909256.97, 23455, 0, 0, 211, 0, 0
20150616, 15:57:00.000, IBM, 166.65, 166.66, 166.65, 166.66, 2562203.83, 15374, 0, 0, 124, 0, 0
20150616, 15:58:00.000, IBM, 166.66, 166.66, 166.62, 166.65, 3206107.19, 19239, 0, 0, 181, 0, 0
20150616, 15:59:00.000, IBM, 166.65, 166.68, 166.64, 166.67, 4238387.36, 25431, 0, 0, 242, 0, 0
20150616, 16:00:00.000, IBM, 166.68, 166.85, 166.67, 166.84, 9963221.63, 59734, 0, 0, 530, 0, 0
20150616, 16:01:00.000, IBM, 166.84, 166.84, 166.84, 166.84, 1642372.96, 9844, 0, 0, 12, 0, 0
20150616, 16:27:00.000, IBM, 166.84, 166.84, 166.84, 166.84, 85755.76, 514, 0, 0, 1, 0, 0
20150616, 16:56:00.000, IBM, 166.84, 166.84, 166.84, 166.84, 16684.00, 100, 0, 0, 1, 0, 0
20150616, 18:25:00.000, IBM, 166.54, 166.54, 166.54, 166.54, 14988.60, 90, 0, 0, 1, 0, 0
